-0.6329 -0.5784 0.4755 0.0041 1
0.3783 0.5614 0.0403 -0.5073 1
0.312 0.0566 -0.7517 -0.2012 1
0.507 0.9057 0.4403 0.9132 1
2.7392 1.5414 1.171 1.1797 1
-1.1075 -0.9689 0.2539 -1.2558 1
-2.4071 -1.0685 -0.4926 -0.824 1
-0.0629 0.4512 -0.2381 0.9735 1
-2.5063 -1.1034 0.1704 -0.6421 1
-0.822 -0.4819 -0.5322 0.5777 1
0.9662 0.4011 1.0325 0.8691 1
-2.8173 -0.3613 0.0894 -0.3274 1
0.1332 0.4151 -0.0198 0.0897 1
-0.2484 -0.0336 -0.1995 0.0426 1
-1.0258 -0.0745 -1.1155 -0.6243 1
-0.2086 0.8634 0.7032 -0.031 1
-0.4144 0.2565 0.4807 0.8871 1
2.182 1.5163 1.9751 0.9124 1
0.3199 -0.0267 0.1374 0.3862 1
-0.6067 0.6072 -0.1405 0.2231 1
0.1955 -0.0507 -0.767 -0.9538 1
-0.7657 -1.0179 -0.6935 -1.1903 1
-0.3333 0.244 -0.4917 -0.7339 1
1.3967 0.8765 0.4082 0.653 1
-0.9179 0.8385 0.0462 -0.4304 1
-1.0605 0.0107 -0.079 -0.8104 1
-2.729 -1.1216 -2.1218 -2.2714 1
-0.7762 0.1875 -0.5502 -0.7935 1
0.477 1.2913 -0.8603 0.7294 1
-1.6917 -0.8921 -0.354 -0.7905 1
-0.8466 -1.2727 -1.5881 -0.2471 1
1.1843 -0.357 -0.3062 0.7884 1
-0.2298 -0.4928 -0.5226 -0.2104 1
1.7336 0.0051 0.1671 -0.0753 1
4.2886 1.6946 1.653 1.4966 1
0.0203 -0.041 0.4863 0.4958 1
-1.2963 -0.2207 -0.2227 -0.1689 1
2.6065 0.7343 0.4332 0.5548 1
-2.0765 -0.2679 -0.7129 -1.1481 1
-0.7873 -0.2891 -0.5337 -0.4395 1
-0.9397 0.0877 1.3462 0.0392 1
0.8032 0.9019 0.1937 0.8503 1
1.9633 0.8556 0.0446 -0.0987 1
1.1549 -1.4862 -0.9658 -0.2631 1
1.433 -0.2112 0.3338 1.0282 1
2.266 0.8087 0.1223 0.6643 1
-1.1813 -0.6946 -1.2085 1.3486 1
-0.0346 0.3875 -0.2594 0.2499 1
0.6449 0.969 -0.468 0.1504 1
0.9219 -0.0866 -0.2042 0.4705 1
-0.0112 0.0851 0.0135 0.159 1
0.6925 -0.1281 -0.1977 -0.2145 1
-0.0471 1.53 1.2974 0.6212 1
1.7857 -0.1885 0.6566 0.0834 1
-0.2734 -0.9209 0.0023 0.3665 1
-1.0894 0.3364 -0.4592 -0.8082 1
0.1423 0.1207 1.0407 0.3424 1
2.517 0.7481 0.0321 0.4015 1
-1.4653 -1.2439 -0.8433 -0.8619 1
-0.2854 -0.8313 -0.4622 -0.6863 1
0.07 -0.0571 0.5202 0.1561 1
0.2444 -0.6374 0.2201 1.0007 1
-1.1219 -0.3184 -0.8794 -0.9281 1
0.9989 0.713 0.6548 -0.2385 1
0.1347 0.9344 0.064 0.3589 1
1.2953 0.0946 0.1322 0.0721 1
-0.9404 -0.6712 -0.5711 0.2581 1
-1.5122 0.1462 0.0296 0.7296 1
-2.2584 -0.8053 -0.7308 -0.3194 1
1.4336 0.2713 0.5465 -0.0533 1
0.7057 0.3534 -0.2434 -0.0245 1
2.7713 0.9808 0.8718 1.9434 1
0.0788 -0.02 -0.3941 -0.627 1
-0.0728 0.8745 0.6544 0.363 1
-0.7123 0.0859 -0.4973 -0.8431 1
-0.6751 -0.1174 -0.409 0.2976 1
0.5903 -0.19 -0.7581 0.3364 1
1.7779 0.7688 1.7764 1.4015 1
-0.1132 -0.0324 0.2055 0.3561 1
0.7099 1.1342 0.3544 0.3725 1
0.8091 0.0068 0.3683 -0.1644 1
-1.3762 -0.6356 0.4863 -0.6178 1
1.4704 -0.1021 0.3454 -0.2699 1
-1.0272 -1.4095 0.0389 -0.2818 1
-0.8571 -0.1515 0.4334 0.3277 1
1.2471 0.6266 0.8057 0.6054 1
-1.2529 -0.2696 -0.3298 0.1375 1
0.2494 0.6702 -0.782 0.0982 1
0.0813 0.6882 0.076 0.2042 1
0.3879 -0.1696 -0.2411 -0.5374 1
-1.072 -0.0513 -0.9046 -1.2 1
-2.1237 -0.6372 -0.6582 -0.8916 1
1.7025 -0.4127 0.2321 1.0516 1
-2.3015 -0.1035 0.1205 0.3761 1
2.2323 -0.0472 0.3316 0.6728 1
-0.6967 -0.0155 -0.0997 -0.3137 1
1.2785 1.0992 0.8747 0.4501 1
0.4456 -0.309 -0.3012 0.0271 1
-1.3334 -0.0743 -0.6609 0.6211 1
-0.284 0.2333 0.5629 0.5526 1
3.5202 1.0219 1.3566 0.6605 1
0.4338 0.4422 -0.3967 -0.0335 1
-1.3942 -0.6135 0.2556 0.2121 1
-2.9041 -1.5747 -1.3513 -1.146 1
-1.8115 -0.0173 -1.2284 -1.2949 1
0.904 1.2319 1.0029 -0.2991 1
-1.4408 0.6872 -0.8552 -0.0726 1
-1.8516 -1.1865 -0.7069 -1.6179 1
-1.1759 -1.3547 -0.4623 -1.1005 1
0.918 -0.0438 0.5444 0.0475 1
-2.6006 -1.5609 -0.0252 -0.115 1
-0.4405 -0.554 -0.3222 -0.1682 1
-0.2756 0.003 -1.5017 -0.3934 1
-0.9974 0.1507 0.6955 0.505 1
1.5005 -0.1298 -0.4578 1.2287 1
1.4882 1.0895 -0.0382 0.0043 1
-0.9153 -0.9404 -0.2889 -1.1262 1
1.1625 -0.2118 -0.6211 0.1872 1
-1.0173 0.0638 -0.1956 -0.3568 1
-0.9211 0.983 0.8058 0.202 1
-0.0527 0.0031 -0.3159 0.0055 1
0.352 -0.2328 -0.9032 0.5128 1
3.1437 0.4265 0.3794 0.7674 1
1.3472 -0.4033 0.3695 0.3134 1
-0.5921 0.0152 0.8423 0.2127 1
0.3946 0.3444 0.41 0.5524 1
1.4948 1.1614 0.3795 0.4 1
0.9287 -0.3374 -0.2772 -0.6795 1
-0.3053 0.8497 0.7913 0.5042 1
2.8203 0.5526 0.1349 0.4818 1
1.0804 0.4081 1.1095 0.4381 2
-0.6546 -0.8084 -0.8172 -0.3179 2
0.5557 0.2984 0.7617 0.7625 2
-0.3607 -0.1658 0.1683 0.3207 2
-0.0841 0.4532 0.0689 1.1287 2
0.3325 1.3125 -0.3538 0.6197 2
1.3435 0.6492 0.9884 0.1019 2
0.6205 0.1704 0.2464 0.4584 2
-0.4941 0.3866 0.1962 0.0852 2
-1.2434 -2.0039 -0.8253 -0.5627 2
-0.0874 -0.1653 0.3176 0.2061 2
-1.3324 -1.504 -0.5612 -1.2116 2
-0.7484 -0.3459 -0.1752 -0.3448 2
0.9455 1.1671 2.0485 1.2168 2
0.9575 -0.0876 -0.419 0.5702 2
0.0329 -0.0163 -0.29 -0.4792 2
0.5028 1.3439 0.1564 0.3537 2
0.1644 0.07 -0.6986 -0.5749 2
0.3467 1.1257 -0.2941 0.0211 2
0.2314 -0.6463 0.5979 0.3454 2
0.9373 1.1868 0.4781 0.8925 2
-0.0351 0.9315 0.0771 0.4561 2
-0.4307 -0.0526 -0.9744 -0.3744 2
0.5823 1.3196 0.9452 1.0603 2
-0.0157 -1.3716 -0.7883 -0.0039 2
1.0088 0.8135 0.6613 0.1308 2
-1.6067 -1.2933 -0.7655 -0.7233 2
-1.0168 -0.7095 -0.9576 0.7927 2
1.2914 0.7839 1.0867 1.5614 2
0.34 -0.2312 -0.4754 0.0153 2
0.7434 -0.6901 0.9549 0.7237 2
0.8944 0.4572 0.888 0.4976 2
0.6039 1.2361 -0.8952 0.9576 2
-0.9944 -0.1711 -0.0966 0.1176 2
0.4326 0.5298 0.4097 -0.6866 2
-0.1937 -0.4389 -0.1896 -0.0404 2
-1.4465 -0.6625 -0.4564 -0.4158 2
0.1175 -0.3404 0.4544 -0.2722 2
-0.284 -0.202 -0.1089 -0.6022 2
0.6552 0.9477 0.4909 -0.1584 2
0.0745 0.3577 1.3951 0.2112 2
-1.4578 -0.5931 -0.7293 -0.2 2
1.0125 1.2174 1.0801 1.0835 2
-0.5925 -0.1147 -0.0135 0.1597 2
0.4915 0.2531 0.9564 0.7078 2
0.0595 0.177 0.9003 -0.6083 2
-2.0772 -1.2993 -2.0265 -1.3741 2
-0.3002 0.1719 0.1973 -0.4852 2
0.6292 -0.1791 0.4884 0.3583 2
0.1065 0.5619 0.544 0.2919 2
-0.1742 -0.1298 -0.058 -0.1278 2
1.2439 1.1274 0.6265 0.7334 2
-0.8635 0.6449 0.3228 -0.8653 2
-0.7814 0.6223 0.3069 1.2749 2
0.8804 0.9271 1.1301 0.1677 2
-1.2148 -0.9695 -0.11 -0.5794 2
-0.1264 -1.1896 -0.7914 -0.789 2
-0.0432 0.2392 -0.2037 -0.2246 2
0.2974 0.2432 -0.2592 -0.209 2
-0.4981 -0.2543 0.2577 -9e-04 2
-1.0265 0.0564 -0.36 -0.635 2
1.3619 1.0779 1.9618 2.1402 2
0.0207 0.4369 -0.3017 0.5318 2
-0.1389 -0.38 -0.401 -0.5492 2
0.3882 -0.1601 1.3014 0.5197 2
-0.2879 -0.1581 0.2423 -1.3288 2
0.2735 0.2145 -0.1127 -0.1504 2
-0.4945 -2.1548 -2.0428 -0.9991 2
-0.8189 -1.2745 -0.6959 -0.6247 2
-0.0335 1.2648 0.86 0.1302 2
0.3613 -0.2174 0.9324 0.4063 2
0.8779 0.9558 0.9379 0.3872 2
-0.4991 0.4463 -1.7379 -0.6887 2
0.3919 0.8395 0.6021 1.1005 2
0.4901 -0.0057 -0.8981 -0.9693 2
0.4966 0.285 0.0992 -0.2293 2
-0.6288 -0.6837 -0.17 -0.1642 2
-0.0942 0.3133 1.3825 1.0381 2
-0.6664 1.248 0.575 0.5197 2
-1.9195 -1.7884 -1.0905 -2.2816 2
-0.8083 -0.7012 -0.2551 -0.8011 2
0.2667 -0.4543 -0.0315 0.7476 2
-0.2771 0.8894 0.1359 0.4149 2
-0.1527 -0.1777 -0.2801 -0.6369 2
0.177 -0.7831 -0.4328 -0.4602 2
0.8397 0.3031 -0.9765 0.3765 2
0.4591 0.5272 0.1221 0.0718 2
0.6222 0.3152 -0.5709 0.2982 2
-1.8971 -1.3836 -0.7432 0.1946 2
0.3482 -0.4488 -0.1889 0.4726 2
-0.0586 0.5562 -0.3336 -0.1338 2
0.0204 -0.3144 -0.2721 -0.1206 2
-0.2351 1.01 0.5249 0.4407 2
-0.3933 0.0523 -0.7047 0.5855 2
0.0166 -0.525 -0.9541 -0.3016 2
0.6923 1.2519 0.0673 0.8675 2
-0.6776 1.8807 0.6081 -0.5951 2
-0.2226 -1.5706 -0.2353 -0.8711 2
0.3362 -0.1602 0.3445 -0.123 2
1.4001 0.971 0.712 1.3672 2
-0.2507 0.4057 0.7 0.7207 2
-0.441 -0.6515 -1.5622 0.2972 2
-0.3957 0.7481 -0.2589 1.0009 2
0.0393 0.3885 0.2383 -0.6339 2
-0.8503 0.031 -0.7886 -0.7973 2
0.4288 0.6477 0.8329 1.1179 2
0.2918 -0.1804 -0.4222 0.0529 2
-0.7749 -0.9427 0.1796 -1.4941 2
-0.2589 0.1157 -0.6592 -0.4841 2
0.7719 -1.1273 -0.9115 -0.7736 2
-0.8958 0.6564 1.1093 0.6165 2
-0.1416 0.549 -1.001 0.7017 2
-0.3756 -1.037 -0.7097 -2.1576 2
-0.7861 -0.7411 -1.3131 -0.8184 2
0.1681 0.0587 0.2056 0.9724 2
0.517 0.1897 0.2799 0.0581 2
0.5855 0.6493 0.7472 0.1956 2
0.037 0.5319 -0.3511 -1.2449 2
0.6897 -0.1343 0.2313 -0.7536 2
0.6706 0.3914 -1.5964 -0.3067 2
0.2176 0.1255 -0.3845 0.3347 2
-0.5262 -0.99 0.0998 0.0712 2
0.39 -0.798 -1.2187 0.4183 2
-0.5244 0.5211 0.3655 -0.3135 2
0.5944 0.3797 -0.7314 0.1681 2
-1.0022 -1.1649 0.0224 -0.3838 2
0.9593 0.4705 -0.0582 0.568 2
-0.7618 -0.9377 -0.0958 -0.3482 2
0.2504 0.839 -0.5526 0.444 2
-0.4756 0.3269 0.1938 -0.5821 2
1.6806 0.9111 0.8995 1.861 2
-0.071 -0.781 4e-04 0.0532 2
-0.5324 -0.8782 -1.4185 -0.8615 2
-0.4776 -0.078 -0.039 -0.7694 2
0.7571 0.2398 0.6191 0.5987 2
-0.5993 -0.4668 -0.1759 -0.1686 2
0.1815 0.4626 1.1146 -0.4276 2
-0.1274 -0.8077 0.041 0.3166 2
0.1045 -0.049 0.4085 -0.2389 2
-0.0221 0.0087 -0.782 0.0989 2
0.3377 0.653 1.261 0.1863 2
-0.7049 -0.5727 -0.4345 -1.4462 2
1.1889 1.3144 -0.4796 0.6162 2
0.1208 0.1544 -0.22 0.5615 2
0.1052 1.0927 0.5202 0.8068 2
0.4595 0.4875 -0.9475 -0.0169 2
1.2002 1.0224 1.3112 1.4345 2
0.015 1.1345 1.5397 0.8156 2
-0.2321 0.0101 0.0433 -1.1609 2
-1.641 -0.2037 0.0799 1.1825 2
-0.1044 -1.0552 -0.4922 -0.3886 2
-0.3273 0.3381 -0.783 -1.0489 2
0.9542 0.854 1.514 0.539 2
0.4056 0.581 0.839 0.477 2
-0.8947 -1.055 -0.3701 -0.8279 2
-0.6207 0.3611 0.358 0.7049 2
0.2535 0.4932 -0.0011 -0.2711 2
0.7835 0.8276 0.3117 2.1732 2
0.1849 0.224 0.7798 0.7545 2
1.3472 0.6339 0.8155 -0.0271 2
-0.1189 1.2596 -0.2379 -0.6002 2
-0.8625 0.748 -0.4497 0.1238 2
0.9493 0.2779 1.148 0.2442 2
-0.1061 0.1083 -0.7182 0.937 2
0.5989 1.0238 0.0067 1.7605 2
-0.2386 -0.5759 -0.1271 -0.2925 2
0.6047 -0.0991 0.057 0.7486 2
-0.2043 0.4092 0.7311 0.8879 2
-0.2745 -1.1054 -0.9322 -0.0262 2
1.9232 0.5357 0.6029 0.5623 2
-0.8278 0.4706 0.1758 -0.9331 2
-0.2124 -0.0811 0.2214 -0.0601 2
1.1282 0.1273 0.1377 1.2372 2
0.0381 -0.8726 -0.0347 -0.9779 2
-1.4787 -1.6189 -1.8959 -1.4321 2
-0.4798 -1.5188 0.4262 -0.6384 2
-0.2951 -0.1255 -0.7145 -0.9142 2
0.6232 1.0241 0.4064 0.2439 2
-0.75 -0.5548 0.2101 -0.0616 2
0.7662 0.9363 0.8448 0.2616 2
-0.3597 0.3548 -0.565 0.097 2
0.428 -0.0301 0.0537 0.0725 2
0.0703 -0.7237 0.1089 -0.1357 2
-1.3503 -0.4243 -0.1034 0.4191 2
0.553 0.9422 0.0243 0.0857 2
0.1061 -1.1419 -1.1338 -0.8107 2
-0.5737 -0.0686 -0.9896 0.3118 2
-0.3422 -0.8712 -0.193 -0.6183 2
0.738 1.3467 0.4695 0.1979 2
0.0722 -0.413 -0.9837 -0.1474 2
0.4569 -0.1013 0.5097 0.6868 2
-1.081 0.0568 -1.0114 -0.1956 2
-0.0746 0.0266 0.2038 -0.9897 2
-1.5203 -1.0197 -0.9074 -0.8057 2
1.2066 0.8884 0.3076 1.0555 2
-0.8574 -0.3889 -1.8767 -1.1441 2
0.8547 0.4361 -1.0348 0.1 2
1.0179 0.034 -0.157 0.728 2
0.6356 0.6943 0.168 0.0379 2
0.0058 0.6875 -0.1549 -0.2358 2
